path,type,subtype,speaker,command,gender,age
rejects/ita/common_voice_it_17552718.wav,reject,mozilla,2,31,,
rejects/eng/two_4249c833_nohash_0.wav,reject,google,105,31,,
commands/873992744/ita/ita_12.wav,command,telegram_bot,513,12,Male,['20-30']
commands/1953034279/ita/ita_8.wav,command,telegram_bot,720,8,Male,['20-30']
rejects/eng/five_9ab86dd0_nohash_1.wav,reject,google,603,31,,
rejects/eng/common_voice_en_20750398.wav,reject,mozilla,2,31,,
rejects/eng/common_voice_en_20785114.wav,reject,mozilla,2,31,,
commands/1609876882/ita/eng_23.wav,command,telegram_bot,610,23,Female,['20-30']
synthetics/polly/neural/eng/Amy_23.wav,synthetic,polly_neural,372,23,Female,
rejects/ita/tree_1851e33b_nohash_0.wav,reject,google,184,31,,
rejects/eng/tree_6a203e0e_nohash_0.wav,reject,google,200,31,,
rejects/ita/no_563aa4e6_nohash_2.wav,reject,google,204,31,,
synthetics/google/standard/eng/GB_Wavenet_D_cmd14.wav,synthetic,google_standard,14,14,Male,
rejects/ita/yes_fa44fcf5_nohash_3.wav,reject,google,532,31,,
synthetics/polly/neural/eng/Salli_24.wav,synthetic,polly_neural,178,24,Female,
rejects/eng/common_voice_en_20149512.wav,reject,mozilla,2,31,,
commands/500947574/eng/eng_0.wav,command,telegram_bot,455,0,Male,['20-30']
rejects/ita/common_voice_it_19804085.wav,reject,mozilla,2,31,,
rejects/ita/wow_72d75d96_nohash_0.wav,reject,google,489,31,,
rejects/eng/five_94e6864f_nohash_0.wav,reject,google,539,31,,
rejects/ita/bed_c90c0105_nohash_1.wav,reject,google,762,31,,
commands/1953034279/ita/ita_25.wav,command,telegram_bot,720,25,Male,['20-30']
rejects/eng/four_997867e7_nohash_0.wav,reject,google,738,31,,
rejects/ita/down_cb8f8307_nohash_0.wav,reject,google,334,31,,
commands/30368201/ita/ita_23.wav,command,telegram_bot,306,23,Female,['20-30']
rejects/ita/one_8281a2a8_nohash_0.wav,reject,google,81,31,,
rejects/ita/common_voice_it_25965814.wav,reject,mozilla,2,31,,
rejects/eng/common_voice_en_19810580.wav,reject,mozilla,2,31,,
rejects/eng/common_voice_en_23650393.wav,reject,mozilla,2,31,,
commands/556469931/ita/ita_25.wav,command,telegram_bot,58,25,Male,['20-30']
rejects/ita/sheila_b41a92a3_nohash_0.wav,reject,google,558,31,,
commands/604202480/eng/eng_25.wav,command,telegram_bot,425,25,Male,['20-30']
rejects/eng/common_voice_en_19598195.wav,reject,mozilla,2,31,,
commands/1659685150/ita/ita_6.wav,command,telegram_bot,305,6,Female,['10-20']
rejects/ita/dog_bd8412df_nohash_0.wav,reject,google,283,31,,
commands/802288530/ita/ita_2.wav,command,telegram_bot,33,2,Male,['30-40']
commands/50033893/eng/eng_22_0.wav,command,google,285,22,,
commands/1224730345/ita/ita_26.wav,command,telegram_bot,449,26,Male,Male
rejects/eng/on_3bfd30e6_nohash_0.wav,reject,google,60,31,,
commands/692a88e6/eng/eng_24_1.wav,command,google,189,24,,
rejects/eng/common_voice_en_21105456.wav,reject,mozilla,2,31,,
commands/0e5193e6/eng/eng_22_0.wav,command,google,735,22,,
rejects/ita/common_voice_it_24752633.wav,reject,mozilla,2,31,,
commands/14872d06/eng/eng_22_2.wav,command,google,670,22,,
rejects/ita/two_b1df80c0_nohash_1.wav,reject,google,848,31,,
rejects/eng/common_voice_en_19315787.wav,reject,mozilla,2,31,,
rejects/ita/common_voice_it_25648579.wav,reject,mozilla,2,31,,
rejects/ita/left_be91a00a_nohash_0.wav,reject,google,839,31,,
synthetics/azure/neural/eng/WayneNeural_4.wav,synthetic,azure_neural,649,4,Female,
commands/340c8b10/eng/eng_24_2.wav,command,google,195,24,,
synthetics/vocalware/neural/ita/engine2_voice6_cmd13.wav,synthetic,vocalware_neural,734,13,Female,
rejects/ita/tree_e6515415_nohash_0.wav,reject,google,666,31,,
synthetics/google/standard/eng/GB_Wavenet_A_cmd2.wav,synthetic,google_standard,14,2,Male,
commands/1483207948/ita/ita_27.wav,command,telegram_bot,303,27,Male,['40-50']
commands/238016822/ita/ita_1.wav,command,telegram_bot,540,1,Male,['20-30']
rejects/ita/one_f8f60f59_nohash_1.wav,reject,google,467,31,,
rejects/eng/wow_5236848b_nohash_0.wav,reject,google,487,31,,
commands/2146007936/eng/eng_21.wav,command,telegram_bot,56,21,Female,['40-50']
synthetics/vocalware/neural/eng/engine2_voice7_cmd27.wav,synthetic,vocalware_neural,280,27,Female,
rejects/eng/common_voice_en_20977654.wav,reject,mozilla,2,31,,
synthetics/google/neural/eng/GB_Standard_B_cmd15.wav,synthetic,google_neural,14,15,Male,
commands/6940f7f3/eng/eng_24_0.wav,command,google,819,24,,
rejects/ita/nine_d9d6559e_nohash_0.wav,reject,google,715,31,,
rejects/ita/go_51995cea_nohash_0.wav,reject,google,161,31,,
rejects/eng/five_a8cb6dda_nohash_0.wav,reject,google,435,31,,
rejects/ita/six_15b0c947_nohash_2.wav,reject,google,388,31,,
synthetics/vocalware/neural/eng/engine2_voice7_cmd4.wav,synthetic,vocalware_neural,280,4,Female,
rejects/eng/on_6a27a9bf_nohash_0.wav,reject,google,694,31,,
rejects/eng/bed_b8897f1c_nohash_1.wav,reject,google,97,31,,
rejects/ita/four_78102205_nohash_0.wav,reject,google,282,31,,
rejects/eng/house_e805a617_nohash_0.wav,reject,google,549,31,,
commands/f9ebdba0/eng/eng_24_1.wav,command,google,616,24,,
rejects/ita/nine_b959cd0c_nohash_0.wav,reject,google,42,31,,
rejects/eng/common_voice_en_19732454.wav,reject,mozilla,2,31,,
rejects/ita/up_1cec8d71_nohash_2.wav,reject,google,501,31,,
synthetics/naturalreaders/neural/eng/lisa_au_7.wav,synthetic,naturalreaders_neural,618,7,Female,
synthetics/vocalware/neural/eng/engine3_voice2_cmd23.wav,synthetic,vocalware_neural,209,23,Female,
rejects/ita/on_742d6431_nohash_4.wav,reject,google,199,31,,
rejects/eng/bird_cd8b1781_nohash_0.wav,reject,google,744,31,,
commands/2089995001/eng/eng_22.wav,command,telegram_bot,383,22,Female,['40-50']
rejects/ita/common_voice_it_17420748.wav,reject,mozilla,2,31,,
rejects/eng/common_voice_en_19713764.wav,reject,mozilla,2,31,,
rejects/ita/one_b25b6065_nohash_0.wav,reject,google,165,31,,
rejects/ita/seven_e3411931_nohash_0.wav,reject,google,20,31,,
commands/2131190666/ita/ita_29.wav,command,telegram_bot,253,29,Female,['20-30']
rejects/eng/seven_e652590d_nohash_0.wav,reject,google,811,31,,
commands/1299468493/ita/ita_15.wav,command,telegram_bot,252,15,Female,['20-30']
rejects/ita/cat_1993db46_nohash_1.wav,reject,google,144,31,,
rejects/ita/eight_726382d6_nohash_1.wav,reject,google,188,31,,
commands/1ecfb537/eng/eng_24_4.wav,command,google,308,24,,
synthetics/vocalware/neural/ita/engine3_voice1_cmd11.wav,synthetic,vocalware_neural,780,11,Female,
synthetics/google/standard/eng/US_Neural2_A_cmd22.wav,synthetic,google_standard,14,22,Male,
rejects/ita/house_a97017df_nohash_0.wav,reject,google,595,31,,
rejects/ita/bed_9a7c1f83_nohash_1.wav,reject,google,499,31,,
rejects/ita/two_dea820ce_nohash_4.wav,reject,google,148,31,,
commands/4fe01997/eng/eng_22_1.wav,command,google,647,22,,
rejects/eng/common_voice_en_23310440.wav,reject,mozilla,2,31,,
rejects/eng/common_voice_en_18598532.wav,reject,mozilla,2,31,,
rejects/eng/seven_5c8af87a_nohash_4.wav,reject,google,416,31,,
rejects/ita/common_voice_it_20019895.wav,reject,mozilla,2,31,,
commands/48724485/ita/ita_16.wav,command,telegram_bot,114,16,Male,['20-30']
rejects/ita/eight_a108341b_nohash_0.wav,reject,google,781,31,,
rejects/ita/three_ae04cdbe_nohash_0.wav,reject,google,229,31,,
rejects/eng/bird_d1453a87_nohash_1.wav,reject,google,576,31,,
rejects/eng/yes_4f256313_nohash_1.wav,reject,google,290,31,,
rejects/ita/nine_1d1fe0a0_nohash_0.wav,reject,google,241,31,,
rejects/ita/common_voice_it_25874103.wav,reject,mozilla,2,31,,
rejects/ita/sheila_2796ac50_nohash_0.wav,reject,google,406,31,,
rejects/ita/seven_51995cea_nohash_0.wav,reject,google,161,31,,
rejects/eng/seven_82c6d220_nohash_0.wav,reject,google,717,31,,
rejects/ita/three_d8ee4734_nohash_0.wav,reject,google,321,31,,
rejects/eng/common_voice_en_21662143.wav,reject,mozilla,2,31,,
rejects/ita/no_2da58b32_nohash_2.wav,reject,google,796,31,,
rejects/ita/right_ffbb695d_nohash_0.wav,reject,google,143,31,,
commands/208525704/ita/ita_7.wav,command,telegram_bot,488,7,both,Male
commands/279763508/ita/ita_11.wav,command,telegram_bot,147,11,Female,['20-30']
rejects/eng/common_voice_en_19984813.wav,reject,mozilla,2,31,,
rejects/ita/common_voice_it_20296382.wav,reject,mozilla,2,31,,
commands/466977274/ita/ita_11.wav,command,telegram_bot,266,11,Male,['20-30']
rejects/ita/common_voice_it_25583343.wav,reject,mozilla,2,31,,
commands/500947574/eng/eng_1.wav,command,telegram_bot,455,1,Male,['20-30']
commands/637c702a/eng/eng_24_1.wav,command,google,424,24,,
rejects/eng/common_voice_en_23728765.wav,reject,mozilla,2,31,,
rejects/eng/common_voice_en_20936575.wav,reject,mozilla,2,31,,
rejects/eng/common_voice_en_19723265.wav,reject,mozilla,2,31,,
rejects/ita/common_voice_it_19973079.wav,reject,mozilla,2,31,,
rejects/eng/common_voice_en_19619513.wav,reject,mozilla,2,31,,
rejects/ita/common_voice_it_25582013.wav,reject,mozilla,2,31,,
rejects/ita/common_voice_it_23778738.wav,reject,mozilla,2,31,,
commands/49af4432/ita/ita_24_3.wav,command,google,9,24,,
commands/11b1df78/ita/ita_24_0.wav,command,google,605,24,,
rejects/ita/sheila_b959cd0c_nohash_0.wav,reject,google,42,31,,
rejects/ita/one_29fb33da_nohash_3.wav,reject,google,418,31,,
commands/694887817/ita/ita_15.wav,command,telegram_bot,172,15,Male,['20-30']
rejects/ita/common_voice_it_26454799.wav,reject,mozilla,2,31,,
rejects/eng/common_voice_en_19723266.wav,reject,mozilla,2,31,,
rejects/ita/common_voice_it_18358665.wav,reject,mozilla,2,31,,
rejects/eng/sheila_1851e33b_nohash_0.wav,reject,google,184,31,,
rejects/eng/five_1851e33b_nohash_0.wav,reject,google,184,31,,
rejects/ita/house_b8897f1c_nohash_0.wav,reject,google,97,31,,
commands/198584602/ita/ita_27.wav,command,telegram_bot,273,27,Female,['20-30']
rejects/ita/down_30137d34_nohash_1.wav,reject,google,319,31,,
rejects/eng/common_voice_en_22965204.wav,reject,mozilla,2,31,,
synthetics/azure/neural/eng/EricNeural_6.wav,synthetic,azure_neural,630,6,Female,
rejects/eng/common_voice_en_19987688.wav,reject,mozilla,2,31,,
rejects/eng/eight_19f9c115_nohash_0.wav,reject,google,483,31,,
commands/1770776685/eng/eng_7.wav,command,telegram_bot,135,7,Male,['40-50']
rejects/eng/seven_41dce6f5_nohash_0.wav,reject,google,284,31,,
rejects/ita/common_voice_it_23995467.wav,reject,mozilla,2,31,,
rejects/ita/go_333784b7_nohash_2.wav,reject,google,173,31,,
rejects/ita/zero_df1d5024_nohash_4.wav,reject,google,690,31,,
commands/406576777/ita/ita_18.wav,command,telegram_bot,192,18,Male,['20-30']
rejects/eng/eight_3411cf4b_nohash_0.wav,reject,google,725,31,,
rejects/eng/common_voice_en_19841748.wav,reject,mozilla,2,31,,
synthetics/polly/neural/eng/Kimberly_2.wav,synthetic,polly_neural,224,2,Female,
rejects/ita/go_f804cbb3_nohash_0.wav,reject,google,31,31,,
commands/35d1b6ee/ita/ita_24_1.wav,command,google,432,24,,
rejects/eng/common_voice_en_19366199.wav,reject,mozilla,2,31,,
synthetics/vocalware/neural/ita/engine2_voice8_cmd3.wav,synthetic,vocalware_neural,809,3,Female,
commands/cd85758f/eng/eng_22_4.wav,command,google,155,22,,
commands/2118597066/ita/ita_29.wav,command,telegram_bot,464,29,Female,['40-50']
rejects/eng/common_voice_en_19750482.wav,reject,mozilla,2,31,,
rejects/ita/common_voice_it_26047950.wav,reject,mozilla,2,31,,
rejects/eng/off_e6515415_nohash_0.wav,reject,google,666,31,,
rejects/ita/cat_0137b3f4_nohash_0.wav,reject,google,232,31,,
synthetics/azure/neural/eng/RosaNeural_25.wav,synthetic,azure_neural,708,25,Female,
synthetics/vocalware/neural/eng/engine2_voice6_cmd0.wav,synthetic,vocalware_neural,734,0,Female,
rejects/ita/up_8012c69d_nohash_1.wav,reject,google,85,31,,
rejects/ita/tree_e10e2cbb_nohash_0.wav,reject,google,480,31,,
rejects/eng/common_voice_en_19291848.wav,reject,mozilla,2,31,,
rejects/ita/one_9a7c1f83_nohash_1.wav,reject,google,499,31,,
rejects/eng/common_voice_en_19676435.wav,reject,mozilla,2,31,,
rejects/eng/tree_0362539c_nohash_0.wav,reject,google,560,31,,
rejects/eng/common_voice_en_19783423.wav,reject,mozilla,2,31,,
commands/233601088/ita/ita_3.wav,command,telegram_bot,141,3,Female,['40-50']
rejects/ita/left_4a294341_nohash_1.wav,reject,google,453,31,,
commands/1785329822/eng/eng_25.wav,command,telegram_bot,15,25,Female,['50-60']
synthetics/google/standard/eng/US_Wavenet_A_cmd8.wav,synthetic,google_standard,14,8,Male,
rejects/ita/common_voice_it_25615811.wav,reject,mozilla,2,31,,
rejects/eng/no_a1a59b72_nohash_0.wav,reject,google,314,31,,
commands/1415529430/ita/ita_12.wav,command,telegram_bot,238,12,Female,['20-30']
synthetics/polly/standard/eng/Emma_15.wav,synthetic,polly_standard,156,15,Female,
rejects/ita/common_voice_it_20264366.wav,reject,mozilla,2,31,,
rejects/eng/common_voice_en_18559637.wav,reject,mozilla,2,31,,
rejects/ita/common_voice_it_25640233.wav,reject,mozilla,2,31,,
rejects/ita/common_voice_it_20299461.wav,reject,mozilla,2,31,,
rejects/eng/six_30802c5d_nohash_0.wav,reject,google,718,31,,
rejects/eng/bed_5705a0f9_nohash_0.wav,reject,google,578,31,,
commands/2129142900/eng/eng_5.wav,command,telegram_bot,168,5,Male,['20-30']
rejects/ita/on_0ff728b5_nohash_3.wav,reject,google,52,31,,
rejects/eng/tree_66aa0f29_nohash_0.wav,reject,google,402,31,,
rejects/eng/bird_f5c3de1b_nohash_0.wav,reject,google,672,31,,
synthetics/google/neural/eng/IN_Standard_B_cmd10.wav,synthetic,google_neural,14,10,Male,
rejects/eng/nine_a1c63f25_nohash_1.wav,reject,google,471,31,,
commands/63445529/ita/ita_17.wav,command,telegram_bot,450,17,Male,['20-30']
rejects/eng/wow_8056e897_nohash_0.wav,reject,google,295,31,,
synthetics/azure/neural/eng/AmberNeural_18.wav,synthetic,azure_neural,626,18,Female,
rejects/ita/common_voice_it_25709328.wav,reject,mozilla,2,31,,
rejects/ita/happy_3aa6f4e2_nohash_0.wav,reject,google,330,31,,
rejects/eng/nine_b8897f1c_nohash_1.wav,reject,google,97,31,,
commands/1153694021/eng/eng_23.wav,command,telegram_bot,316,23,Male,['30-40']
rejects/eng/common_voice_en_18664413.wav,reject,mozilla,2,31,,
rejects/ita/common_voice_it_25628709.wav,reject,mozilla,2,31,,
rejects/eng/common_voice_en_18596693.wav,reject,mozilla,2,31,,
rejects/eng/zero_7014b07e_nohash_0.wav,reject,google,559,31,,
rejects/ita/cat_8a56f36e_nohash_0.wav,reject,google,688,31,,
commands/1659685150/ita/ita_29.wav,command,telegram_bot,305,29,Female,['10-20']
rejects/ita/common_voice_it_26578049.wav,reject,mozilla,2,31,,
commands/604202480/eng/eng_1.wav,command,telegram_bot,425,1,Male,['20-30']
rejects/eng/off_6f2c6f7e_nohash_0.wav,reject,google,754,31,,
rejects/eng/yes_5e033479_nohash_0.wav,reject,google,174,31,,
rejects/ita/common_voice_it_20072241.wav,reject,mozilla,2,31,,
commands/2109142388/eng/eng_30.wav,command,telegram_bot,408,30,Female,['40-50']
rejects/ita/bird_44bc77f7_nohash_1.wav,reject,google,845,31,,
rejects/eng/happy_9a7c1f83_nohash_1.wav,reject,google,499,31,,
rejects/ita/yes_5af0ca83_nohash_0.wav,reject,google,566,31,,
rejects/ita/common_voice_it_26282130.wav,reject,mozilla,2,31,,
synthetics/google/standard/eng/IN_Wavenet_C_cmd14.wav,synthetic,google_standard,14,14,Male,
rejects/eng/common_voice_en_21013280.wav,reject,mozilla,2,31,,
rejects/eng/on_1a4259c3_nohash_0.wav,reject,google,275,31,,
rejects/ita/common_voice_it_20315175.wav,reject,mozilla,2,31,,
commands/1520141330/ita/ita_12.wav,command,telegram_bot,271,12,Male,['20-30']
rejects/ita/four_bbd0bbd0_nohash_0.wav,reject,google,181,31,,
rejects/eng/zero_07363607_nohash_0.wav,reject,google,205,31,,
commands/1153694021/ita/ita_29.wav,command,telegram_bot,316,29,Male,['30-40']
commands/f1b35ace/eng/eng_22_1.wav,command,google,828,22,,
rejects/eng/two_dbb40d24_nohash_4.wav,reject,google,158,31,,
rejects/ita/eight_823353e5_nohash_0.wav,reject,google,24,31,,
rejects/eng/no_b8872c20_nohash_1.wav,reject,google,712,31,,
rejects/eng/sheila_022cd682_nohash_0.wav,reject,google,527,31,,
rejects/ita/common_voice_it_25533844.wav,reject,mozilla,2,31,,
commands/8c3c4715/eng/eng_22_1.wav,command,google,354,22,,
rejects/eng/four_f35eedd7_nohash_0.wav,reject,google,433,31,,
rejects/ita/common_voice_it_25803833.wav,reject,mozilla,2,31,,
rejects/ita/seven_b4aa9fef_nohash_3.wav,reject,google,87,31,,
synthetics/vocalware/neural/eng/engine2_voice4_cmd16.wav,synthetic,vocalware_neural,407,16,Female,
commands/05739450/ita/ita_24_0.wav,command,google,503,24,,
commands/362625280/ita/ita_18.wav,command,telegram_bot,363,18,Male,['20-30']
rejects/eng/eight_9a69672b_nohash_0.wav,reject,google,434,31,,
commands/767610558/eng/eng_30.wav,command,telegram_bot,746,30,Female,['20-30']
commands/2104392071/ita/ita_6.wav,command,telegram_bot,805,6,ita,Male
synthetics/polly/standard/eng/Joanna_21.wav,synthetic,polly_standard,210,21,Female,
synthetics/naturalreaders/neural/eng/peter_en_10.wav,synthetic,naturalreaders_neural,6,10,Female,
rejects/ita/left_4a1e736b_nohash_2.wav,reject,google,600,31,,
commands/1936687856/eng/eng_14.wav,command,telegram_bot,701,14,Female,['20-30']
synthetics/vocalware/neural/eng/engine2_voice9_cmd6.wav,synthetic,vocalware_neural,38,6,Female,
commands/2114791016/eng/eng_7.wav,command,telegram_bot,169,7,Female,['10-20']
rejects/eng/common_voice_en_18944410.wav,reject,mozilla,2,31,,
rejects/eng/house_3efa7ec4_nohash_0.wav,reject,google,421,31,,
rejects/eng/tree_b46e8153_nohash_0.wav,reject,google,507,31,,
commands/1240446866/ita/ita_5.wav,command,telegram_bot,641,5,Male,['20-30']
rejects/eng/common_voice_en_19260224.wav,reject,mozilla,2,31,,
rejects/ita/bird_41dce6f5_nohash_0.wav,reject,google,284,31,,
commands/1276203341/ita/ita_2.wav,command,telegram_bot,639,2,Female,['20-30']
rejects/ita/six_35d1b6ee_nohash_1.wav,reject,google,432,31,,
rejects/ita/house_23ad12d8_nohash_2.wav,reject,google,763,31,,
rejects/ita/common_voice_it_19443185.wav,reject,mozilla,2,31,,
commands/388942547/ita/ita_25.wav,command,telegram_bot,366,25,Male,['20-30']
rejects/eng/common_voice_en_19619855.wav,reject,mozilla,2,31,,
rejects/ita/off_1aed7c6d_nohash_1.wav,reject,google,260,31,,
synthetics/google/neural/ita/IT_Standard_C_cmd9.wav,synthetic,google_neural,696,9,Female,
commands/914604355/ita/ita_12.wav,command,telegram_bot,215,12,Female,['10-20']
rejects/eng/six_1aeef15e_nohash_0.wav,reject,google,138,31,,
rejects/eng/common_voice_en_19986150.wav,reject,mozilla,2,31,,
synthetics/vocalware/neural/eng/engine2_voice7_cmd30.wav,synthetic,vocalware_neural,280,30,Female,
rejects/ita/yes_d9d6559e_nohash_0.wav,reject,google,715,31,,
rejects/ita/common_voice_it_25504516.wav,reject,mozilla,2,31,,
rejects/ita/two_e98cb283_nohash_0.wav,reject,google,629,31,,
synthetics/azure/neural/eng/MollyNeural_17.wav,synthetic,azure_neural,591,17,Female,
commands/1237313710/eng/eng_24.wav,command,telegram_bot,861,24,Female,['20-30']
rejects/ita/go_4f781a59_nohash_1.wav,reject,google,175,31,,
commands/1700542692/ita/ita_22.wav,command,telegram_bot,423,22,Female,['20-30']
commands/1035156532/ita/ita_6.wav,command,telegram_bot,259,6,Female,['30-40']
rejects/eng/four_2796ac50_nohash_0.wav,reject,google,406,31,,
rejects/ita/one_e3411931_nohash_0.wav,reject,google,20,31,,
synthetics/polly/standard/eng/Aditi_11.wav,synthetic,polly_standard,466,11,Female,
rejects/eng/bird_df280250_nohash_0.wav,reject,google,585,31,,
rejects/eng/common_voice_en_18474954.wav,reject,mozilla,2,31,,
rejects/ita/common_voice_it_19649657.wav,reject,mozilla,2,31,,
rejects/eng/yes_659b7fae_nohash_0.wav,reject,google,208,31,,
rejects/eng/four_e82914c0_nohash_0.wav,reject,google,113,31,,
rejects/eng/zero_0ab3b47d_nohash_0.wav,reject,google,742,31,,
rejects/eng/four_863880b7_nohash_0.wav,reject,google,389,31,,
commands/238016822/ita/ita_15.wav,command,telegram_bot,540,15,Male,['20-30']
rejects/ita/bed_4407ba92_nohash_1.wav,reject,google,362,31,,
commands/1230421796/eng/eng_26.wav,command,telegram_bot,150,26,Male,['20-30']
commands/2115610208/ita/ita_5.wav,command,telegram_bot,80,5,Female,['50-60']
rejects/eng/tree_102192fd_nohash_0.wav,reject,google,92,31,,
synthetics/azure/neural/eng/WayneNeural_21.wav,synthetic,azure_neural,649,21,Female,
commands/950255171/eng/eng_25.wav,command,telegram_bot,162,25,Female,['20-30']
synthetics/azure/neural/eng/WilliamNeural_15.wav,synthetic,azure_neural,151,15,Female,
rejects/eng/off_aa62fdad_nohash_0.wav,reject,google,289,31,,
synthetics/vocalware/neural/eng/engine7_voice3_cmd30.wav,synthetic,vocalware_neural,491,30,Female,
commands/2129142900/eng/eng_8.wav,command,telegram_bot,168,8,Male,['20-30']
rejects/ita/house_56f8a100_nohash_0.wav,reject,google,512,31,,
rejects/eng/common_voice_en_21540954.wav,reject,mozilla,2,31,,
rejects/ita/common_voice_it_24094484.wav,reject,mozilla,2,31,,
commands/1506793015/eng/eng_9.wav,command,telegram_bot,584,9,Female,['60-70']
commands/1889914753/eng/eng_25.wav,command,telegram_bot,570,25,Female,['20-30']
commands/1630728501/ita/ita_30.wav,command,telegram_bot,245,30,Female,['10-20']
rejects/eng/common_voice_en_18848220.wav,reject,mozilla,2,31,,
rejects/eng/wow_2e30f9a5_nohash_0.wav,reject,google,751,31,,
synthetics/azure/neural/eng/ElizabethNeural_15.wav,synthetic,azure_neural,817,15,Female,
rejects/eng/bed_8134f43f_nohash_0.wav,reject,google,32,31,,
rejects/eng/no_f17be97f_nohash_2.wav,reject,google,564,31,,
rejects/eng/yes_6727b579_nohash_0.wav,reject,google,458,31,,
rejects/eng/three_adc216c5_nohash_0.wav,reject,google,661,31,,
rejects/ita/down_3efef882_nohash_0.wav,reject,google,853,31,,
rejects/eng/common_voice_en_18456408.wav,reject,mozilla,2,31,,
synthetics/azure/neural/ita/IsabellaNeural_8.wav,synthetic,azure_neural,391,8,Female,
commands/571275450/eng/eng_23.wav,command,telegram_bot,768,23,Female,['20-30']
rejects/eng/house_41474817_nohash_0.wav,reject,google,492,31,,
rejects/eng/dog_72d75d96_nohash_0.wav,reject,google,489,31,,
rejects/eng/common_voice_en_19765955.wav,reject,mozilla,2,31,,
commands/592391617/eng/eng_24.wav,command,telegram_bot,392,24,Male,['30-40']
rejects/eng/common_voice_en_20023594.wav,reject,mozilla,2,31,,
commands/2123570996/ita/ita_26.wav,command,telegram_bot,516,26,Female,['40-50']
rejects/eng/common_voice_en_19308311.wav,reject,mozilla,2,31,,
rejects/ita/six_229978fd_nohash_0.wav,reject,google,312,31,,
rejects/ita/six_b5d1e505_nohash_0.wav,reject,google,582,31,,
synthetics/azure/neural/eng/JennyNeural_10.wav,synthetic,azure_neural,47,10,Female,
rejects/eng/house_5a0bc987_nohash_0.wav,reject,google,281,31,,
rejects/eng/cat_6e2ef3d5_nohash_0.wav,reject,google,82,31,,
commands/946730582/eng/eng_26.wav,command,telegram_bot,743,26,Male,['20-30']
commands/347330299/ita/ita_8.wav,command,telegram_bot,800,8,ita,['80-90']
commands/15c563d7/ita/ita_24_2.wav,command,google,94,24,,
rejects/eng/tree_daf230ac_nohash_0.wav,reject,google,840,31,,
commands/1430746625/ita/ita_2.wav,command,telegram_bot,514,2,Female,['20-30']
commands/2bdbe5f7/eng/eng_22_0.wav,command,google,552,22,,
rejects/eng/no_89f3ab7d_nohash_0.wav,reject,google,645,31,,
synthetics/naturalreaders/neural/eng/tyler_au_5.wav,synthetic,naturalreaders_neural,535,5,Female,
commands/914604355/eng/eng_12.wav,command,telegram_bot,215,12,Female,['10-20']
commands/1f653d27/ita/ita_24_0.wav,command,google,508,24,,
commands/779117346/ita/ita_26.wav,command,telegram_bot,340,26,Male,Male
commands/8e05039f/eng/eng_24_1.wav,command,google,710,24,,
rejects/ita/common_voice_it_17552905.wav,reject,mozilla,2,31,,
synthetics/google/standard/eng/AU_Wavenet_B_cmd29.wav,synthetic,google_standard,14,29,Male,
rejects/eng/marvin_ff21fb59_nohash_0.wav,reject,google,592,31,,
rejects/eng/common_voice_en_18653974.wav,reject,mozilla,2,31,,
commands/580130061/ita/ita_23.wav,command,telegram_bot,409,23,Male,['20-30']
rejects/ita/nine_8012c69d_nohash_1.wav,reject,google,85,31,,
synthetics/google/neural/eng/GB_Standard_A_cmd6.wav,synthetic,google_neural,14,6,Male,
rejects/eng/marvin_fc94edb0_nohash_0.wav,reject,google,294,31,,
rejects/ita/common_voice_it_20794523.wav,reject,mozilla,2,31,,
rejects/ita/house_d8ed3745_nohash_0.wav,reject,google,767,31,,
rejects/eng/common_voice_en_19669479.wav,reject,mozilla,2,31,,
rejects/eng/common_voice_en_20603056.wav,reject,mozilla,2,31,,
commands/698176020/ita/ita_29.wav,command,telegram_bot,359,29,both,Female
synthetics/polly/standard/eng/Salli_21.wav,synthetic,polly_standard,178,21,Female,
synthetics/polly/standard/ita/Giorgio_0.wav,synthetic,polly_standard,627,0,Female,
rejects/eng/zero_1aed7c6d_nohash_0.wav,reject,google,260,31,,
rejects/ita/bed_8dd24423_nohash_0.wav,reject,google,583,31,,
rejects/eng/marvin_c5c60d8d_nohash_1.wav,reject,google,127,31,,
commands/1525639750/eng/eng_2.wav,command,telegram_bot,669,2,Female,['20-30']
rejects/ita/zero_0ff728b5_nohash_3.wav,reject,google,52,31,,
synthetics/vocalware/neural/eng/engine3_voice5_cmd12.wav,synthetic,vocalware_neural,702,12,Female,
rejects/eng/house_6f2c6f7e_nohash_0.wav,reject,google,754,31,,
commands/1770776685/ita/ita_24.wav,command,telegram_bot,135,24,Male,['40-50']
synthetics/google/standard/eng/IN_Wavenet_A_cmd17.wav,synthetic,google_standard,14,17,Male,
commands/2145431989/ita/ita_13.wav,command,telegram_bot,387,13,Male,['40-50']
rejects/eng/common_voice_en_20422572.wav,reject,mozilla,2,31,,
rejects/eng/tree_a709ddd3_nohash_0.wav,reject,google,704,31,,
commands/189947376/ita/ita_28.wav,command,telegram_bot,361,28,Male,['20-30']
rejects/eng/three_68effe85_nohash_0.wav,reject,google,63,31,,
rejects/eng/six_171b56dc_nohash_0.wav,reject,google,644,31,,
synthetics/google/standard/eng/US_Wavenet_I_cmd14.wav,synthetic,google_standard,14,14,Male,
commands/cb8f8307/ita/ita_24_6.wav,command,google,334,24,,
rejects/ita/common_voice_it_27186740.wav,reject,mozilla,2,31,,
