path,type,subtype
noises/drill/42937_000.wav,drill,unknown
noises/crf_melfi/production_line/production_line_619_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_644_000.wav,crf_melfi,production_line
noises/drill/59594_002.wav,drill,unknown
noises/crf_melfi/production_line/production_line_1107_000.wav,crf_melfi,production_line
noises/crf_melfi/cooling_fan/cooling_fan_004_000.wav,crf_melfi,cooling_fan
noises/crf_melfi/production_line/production_line_309_000.wav,crf_melfi,production_line
noises/drill/107842_004.wav,drill,unknown
noises/crf_melfi/production_line/production_line_935_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_749_000.wav,crf_melfi,production_line
noises/crf_melfi/elbow_screwdriver/elbow_screwdriver_016_000.wav,crf_melfi,elbow_screwdriver
noises/crf_melfi/production_line/production_line_042_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_414_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_873_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_702_000.wav,crf_melfi,production_line
noises/crf_melfi/cooling_fan/cooling_fan_018_000.wav,crf_melfi,cooling_fan
noises/crf_melfi/production_line/production_line_570_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_827_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1054_000.wav,crf_melfi,production_line
noises/crf_melfi/gun_screwdriver/gun_screwdriver_010_000.wav,crf_melfi,gun_screwdriver
noises/crf_melfi/production_line/production_line_135_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/air-ratchet_cricchetto_ad_aria/air-ratchet-buzz-multiple_fyi9E_N__NWM_008.wav,strumenti_di_lavoro_lavorazione_metalli,air-ratchet_cricchetto_ad_aria
noises/fan/exhaust-fan-on-off_fkcHNdNd_NWM_006.wav,fan,unknown
noises/crf_melfi/production_line/production_line_957_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_722_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/compressore/air-compressor-on-run-off_G1HLX3Nu_NWM_019.wav,strumenti_di_lavoro_lavorazione_metalli,compressore
noises/catena_di_lavoro_robot/verniciatura_car_000.wav,catena_di_lavoro_robot,unknown
noises/catena_di_lavoro_robot/bmw_car_011.wav,catena_di_lavoro_robot,unknown
noises/drill/382950_000.wav,drill,unknown
noises/strumenti_di_lavoro_lavorazione_metalli/grinder_mola/metal-grinder-on-run-off_MyXT7hV__NWM_012.wav,strumenti_di_lavoro_lavorazione_metalli,grinder_mola
noises/colpi_ripetuti/pile-driver-pound-hard-long_M1TUSONd_NWM_004.wav,colpi_ripetuti,unknown
noises/crf_melfi/production_line/production_line_283_000.wav,crf_melfi,production_line
noises/crf_melfi/industrial_trolley/industrial_trolley_001_000.wav,crf_melfi,industrial_trolley
noises/drill/340241_000.wav,drill,unknown
noises/crf_melfi/production_line/production_line_1260_000.wav,crf_melfi,production_line
noises/drill/71529_001.wav,drill,unknown
noises/catena_di_lavoro_robot/bmw_car_064.wav,catena_di_lavoro_robot,unknown
noises/crf_melfi/production_line/production_line_1167_000.wav,crf_melfi,production_line
noises/crf_melfi/elbow_screwdriver/elbow_screwdriver_007_000.wav,crf_melfi,elbow_screwdriver
noises/catena_di_lavoro/SDMechanicalFactoryconveyorlineINT01-MS_002.wav,catena_di_lavoro,unknown
noises/crf_melfi/production_line/production_line_050_000.wav,crf_melfi,production_line
noises/catena_di_lavoro/SDMechanicalFactoryconveyorlineINT01-MS_000.wav,catena_di_lavoro,unknown
noises/crf_melfi/production_line/production_line_830_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/compressore/408484__falcons-shadow__air-compressor_000.wav,strumenti_di_lavoro_lavorazione_metalli,compressore
noises/strumenti_di_lavoro_lavorazione_metalli/air-ratchet_cricchetto_ad_aria/air-ratchet-turn-on-run-turn-off_fkcvPjNO_NWM_004.wav,strumenti_di_lavoro_lavorazione_metalli,air-ratchet_cricchetto_ad_aria
noises/crf_melfi/production_line/production_line_053_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_032_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1251_000.wav,crf_melfi,production_line
noises/hammer/207758_001.wav,hammer,unknown
noises/crf_melfi/production_line/production_line_835_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/saldatrice/spot-welder-spark-buzz_G1LsSuE__NWM_000.wav,strumenti_di_lavoro_lavorazione_metalli,saldatrice
noises/crf_melfi/production_line/production_line_798_000.wav,crf_melfi,production_line
noises/colpi_ripetuti/battitore_004.wav,colpi_ripetuti,unknown
noises/crf_melfi/production_line/production_line_974_000.wav,crf_melfi,production_line
noises/catena_di_lavoro_robot/car_factory_kia_020.wav,catena_di_lavoro_robot,unknown
noises/crf_melfi/gun_screwdriver/gun_screwdriver_004_000.wav,crf_melfi,gun_screwdriver
noises/crf_melfi/production_line/production_line_216_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1238_000.wav,crf_melfi,production_line
noises/drill/59051_004.wav,drill,unknown
noises/crf_melfi/production_line/production_line_1143_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1258_000.wav,crf_melfi,production_line
noises/catena_di_lavoro_robot/bmw_car_059.wav,catena_di_lavoro_robot,unknown
noises/crf_melfi/industrial_trolley/industrial_trolley_030_000.wav,crf_melfi,industrial_trolley
noises/crf_melfi/production_line/production_line_445_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_666_000.wav,crf_melfi,production_line
noises/crf_melfi/elbow_screwdriver/elbow_screwdriver_005_000.wav,crf_melfi,elbow_screwdriver
noises/crf_melfi/production_line/production_line_765_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1243_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1133_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1276_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_398_000.wav,crf_melfi,production_line
noises/hammer/168797_003.wav,hammer,unknown
noises/crf_melfi/production_line/production_line_312_000.wav,crf_melfi,production_line
noises/crf_melfi/cooling_fan/cooling_fan_016_000.wav,crf_melfi,cooling_fan
noises/crf_melfi/production_line/production_line_1207_000.wav,crf_melfi,production_line
noises/drill/254325_003.wav,drill,unknown
noises/strumenti_di_lavoro_lavorazione_metalli/air-ratchet_cricchetto_ad_aria/air-ratchet-buzz-multiple_fyi9E_N__NWM_018.wav,strumenti_di_lavoro_lavorazione_metalli,air-ratchet_cricchetto_ad_aria
noises/crf_melfi/robot/felice_robot_029.wav,crf_melfi,robot
noises/crf_melfi/production_line/production_line_1015_000.wav,crf_melfi,production_line
noises/fan/space-heater-run_fyqe_iEd_NWM_016.wav,fan,unknown
noises/strumenti_di_lavoro_lavorazione_metalli/saldatrice/robot_saldatori_001.wav,strumenti_di_lavoro_lavorazione_metalli,saldatrice
noises/crf_melfi/production_line/production_line_932_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_710_000.wav,crf_melfi,production_line
noises/hammer/68696_000.wav,hammer,unknown
noises/strumenti_di_lavoro_lavorazione_metalli/saldatrice/kick-welder-operate_G18mSd4u_NWM_009.wav,strumenti_di_lavoro_lavorazione_metalli,saldatrice
noises/catena_di_lavoro_robot/bmw_car_068.wav,catena_di_lavoro_robot,unknown
noises/catena_di_lavoro_robot/robot_builds_cars_002.wav,catena_di_lavoro_robot,unknown
noises/crf_melfi/industrial_trolley/industrial_trolley_036_000.wav,crf_melfi,industrial_trolley
noises/crf_melfi/production_line/production_line_839_000.wav,crf_melfi,production_line
noises/generatore/406290__kyles__generator-on-street-corner-gaza-2016_000.wav,generatore,unknown
noises/drill/137815_003.wav,drill,unknown
noises/crf_melfi/production_line/production_line_919_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_212_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_479_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_362_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_304_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/compressore/air-compressor-on-run-off_G1HLX3Nu_NWM_014.wav,strumenti_di_lavoro_lavorazione_metalli,compressore
noises/crf_melfi/production_line/production_line_673_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_591_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_560_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_449_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_130_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_884_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_599_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_889_000.wav,crf_melfi,production_line
noises/hammer/394891_001.wav,hammer,unknown
noises/crf_melfi/production_line/production_line_383_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_687_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/grinder_mola/table-grinder-on-run-off_GyBzNhV__NWM_01_006.wav,strumenti_di_lavoro_lavorazione_metalli,grinder_mola
noises/crf_melfi/production_line/production_line_1181_000.wav,crf_melfi,production_line
noises/generatore/406110__yin-yang-jake007__generator_000.wav,generatore,unknown
noises/crf_melfi/production_line/production_line_064_000.wav,crf_melfi,production_line
noises/colpi_ripetuti/metalurgico_007.wav,colpi_ripetuti,unknown
noises/drill/425995_001.wav,drill,unknown
noises/strumenti_di_lavoro_lavorazione_metalli/compressore/461725__domiscz__02-1-compressor-pressuring_001.wav,strumenti_di_lavoro_lavorazione_metalli,compressore
noises/catena_di_lavoro/SDMechanicalFactoryassemblylineliteINT02-MS_000.wav,catena_di_lavoro,unknown
noises/crf_melfi/cooling_fan/cooling_fan_017_000.wav,crf_melfi,cooling_fan
noises/crf_melfi/production_line/production_line_762_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_163_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/tornio/209213__mark646__drehmaschiene-start-01_001.wav,strumenti_di_lavoro_lavorazione_metalli,tornio
noises/crf_melfi/production_line/production_line_567_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1278_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_719_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_426_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1030_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1154_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1072_000.wav,crf_melfi,production_line
noises/crf_melfi/human_talk/human_talk_2_000.wav,crf_melfi,human_talk
noises/crf_melfi/industrial_trolley/industrial_trolley_023_000.wav,crf_melfi,industrial_trolley
noises/crf_melfi/production_line/production_line_180_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/saw/industrial-saw-exhaust-hum-looping_M1uE_rEd_NWM_000.wav,strumenti_di_lavoro_lavorazione_metalli,saw
noises/crf_melfi/production_line/production_line_470_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/saldatrice/saldatrice_002.wav,strumenti_di_lavoro_lavorazione_metalli,saldatrice
noises/colpi_ripetuti/metalurgico_024.wav,colpi_ripetuti,unknown
noises/crf_melfi/production_line/production_line_1295_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/saldatrice/robot_saldatori_004.wav,strumenti_di_lavoro_lavorazione_metalli,saldatrice
noises/crf_melfi/production_line/production_line_365_000.wav,crf_melfi,production_line
noises/hammer/363169_000.wav,hammer,unknown
noises/crf_melfi/production_line/production_line_728_000.wav,crf_melfi,production_line
noises/catena_di_lavoro/SDMechanicalFactoryassemblylineliteINT02-MS_003.wav,catena_di_lavoro,unknown
noises/catena_di_lavoro_robot/car_factory_kia_017.wav,catena_di_lavoro_robot,unknown
noises/catena_di_lavoro_robot/verniciatura_car_015.wav,catena_di_lavoro_robot,unknown
noises/colpi_ripetuti/metalurgico_010.wav,colpi_ripetuti,unknown
noises/crf_melfi/production_line/production_line_527_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_689_000.wav,crf_melfi,production_line
noises/drill/104817_005.wav,drill,unknown
noises/drill/137815_001.wav,drill,unknown
noises/crf_melfi/production_line/production_line_704_000.wav,crf_melfi,production_line
noises/drill/327048_001.wav,drill,unknown
noises/crf_melfi/production_line/production_line_368_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_023_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_594_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1256_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1097_000.wav,crf_melfi,production_line
noises/crf_melfi/cooling_fan/cooling_fan_031_000.wav,crf_melfi,cooling_fan
noises/crf_melfi/production_line/production_line_209_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1087_000.wav,crf_melfi,production_line
noises/catena_di_lavoro/rumore-di-sollevamento-verricello-industriale-pesante_007.wav,catena_di_lavoro,unknown
noises/crf_melfi/production_line/production_line_1229_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_744_000.wav,crf_melfi,production_line
noises/catena_di_lavoro_robot/verniciatura_car_005.wav,catena_di_lavoro_robot,unknown
noises/crf_melfi/production_line/production_line_1213_000.wav,crf_melfi,production_line
noises/drill/258049_000.wav,drill,unknown
noises/drill/216816_000.wav,drill,unknown
noises/colpi_ripetuti/metalurgico_031.wav,colpi_ripetuti,unknown
noises/crf_melfi/production_line/production_line_485_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_025_000.wav,crf_melfi,production_line
noises/crf_melfi/robot/felice_robot_063.wav,crf_melfi,robot
noises/catena_di_lavoro_robot/robot_builds_cars_001.wav,catena_di_lavoro_robot,unknown
noises/crf_melfi/production_line/production_line_717_000.wav,crf_melfi,production_line
noises/catena_di_lavoro_robot/verniciatura_car_023.wav,catena_di_lavoro_robot,unknown
noises/catena_di_lavoro_robot/bmw_car_069.wav,catena_di_lavoro_robot,unknown
noises/drill/382954_001.wav,drill,unknown
noises/crf_melfi/production_line/production_line_1114_000.wav,crf_melfi,production_line
noises/drill/66622_004.wav,drill,unknown
noises/hammer/98859_001.wav,hammer,unknown
noises/crf_melfi/production_line/production_line_927_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_300_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_307_000.wav,crf_melfi,production_line
noises/catena_di_lavoro/SDMechanicalFactoryassemblylineliteINT01-MS_003.wav,catena_di_lavoro,unknown
noises/crf_melfi/industrial_trolley/industrial_trolley_008_000.wav,crf_melfi,industrial_trolley
noises/strumenti_di_lavoro_lavorazione_metalli/compressore/air-compressor-on-run-off_G1HLX3Nu_NWM_002.wav,strumenti_di_lavoro_lavorazione_metalli,compressore
noises/generatore/406290__kyles__generator-on-street-corner-gaza-2016_003.wav,generatore,unknown
noises/crf_melfi/production_line/production_line_421_000.wav,crf_melfi,production_line
noises/drill/318203_004.wav,drill,unknown
noises/generatore/98122__miastodzwiekow__generator-300510_002.wav,generatore,unknown
noises/strumenti_di_lavoro_lavorazione_metalli/air-ratchet_cricchetto_ad_aria/air-ratchet-buzz-multiple_fyi9E_N__NWM_013.wav,strumenti_di_lavoro_lavorazione_metalli,air-ratchet_cricchetto_ad_aria
noises/crf_melfi/production_line/production_line_677_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_354_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1140_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1010_000.wav,crf_melfi,production_line
noises/drill/386266_001.wav,drill,unknown
noises/crf_melfi/production_line/production_line_493_000.wav,crf_melfi,production_line
noises/colpi_ripetuti/metalurgico_023.wav,colpi_ripetuti,unknown
noises/crf_melfi/production_line/production_line_346_000.wav,crf_melfi,production_line
noises/crf_melfi/industrial_trolley/industrial_trolley_038_000.wav,crf_melfi,industrial_trolley
noises/drill/386250_001.wav,drill,unknown
noises/crf_melfi/gun_screwdriver/gun_screwdriver_013_000.wav,crf_melfi,gun_screwdriver
noises/colpi_ripetuti/metalurgico_038.wav,colpi_ripetuti,unknown
noises/crf_melfi/production_line/production_line_1280_000.wav,crf_melfi,production_line
noises/crf_melfi/robot/felice_robot_034.wav,crf_melfi,robot
noises/catena_di_lavoro_robot/bmw_car_048.wav,catena_di_lavoro_robot,unknown
noises/generatore/461704__drinkingwindgames__generator-running_001.wav,generatore,unknown
noises/crf_melfi/production_line/production_line_1259_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/raschiatura/EFX_INT_Vibrator_on_Metal_Surface_04_005.wav,strumenti_di_lavoro_lavorazione_metalli,raschiatura
noises/crf_melfi/production_line/production_line_700_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_169_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_707_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/tornio/tornio_009.wav,strumenti_di_lavoro_lavorazione_metalli,tornio
noises/crf_melfi/production_line/production_line_1153_000.wav,crf_melfi,production_line
noises/crf_melfi/elbow_screwdriver/elbow_screwdriver_028_000.wav,crf_melfi,elbow_screwdriver
noises/crf_melfi/production_line/production_line_1068_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1127_000.wav,crf_melfi,production_line
noises/crf_melfi/cooling_fan/cooling_fan_000_000.wav,crf_melfi,cooling_fan
noises/strumenti_di_lavoro_lavorazione_metalli/compressore/408484__falcons-shadow__air-compressor_002.wav,strumenti_di_lavoro_lavorazione_metalli,compressore
noises/crf_melfi/production_line/production_line_520_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_987_000.wav,crf_melfi,production_line
noises/hammer/416414_000.wav,hammer,unknown
noises/crf_melfi/production_line/production_line_200_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_539_000.wav,crf_melfi,production_line
noises/crf_melfi/industrial_trolley/industrial_trolley_016_000.wav,crf_melfi,industrial_trolley
noises/crf_melfi/robot/felice_robot_089.wav,crf_melfi,robot
noises/crf_melfi/industrial_trolley/industrial_trolley_028_000.wav,crf_melfi,industrial_trolley
noises/crf_melfi/production_line/production_line_1244_000.wav,crf_melfi,production_line
noises/drill/415199_000.wav,drill,unknown
noises/crf_melfi/production_line/production_line_861_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_822_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_923_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/saw/table-saw-rigid-10-inch-blade-start-cut-pvc-pipe-power-down_zJlprON__NWM_01_004.wav,strumenti_di_lavoro_lavorazione_metalli,saw
noises/strumenti_di_lavoro_lavorazione_metalli/saldatrice/spot-welder-spark-buzz_G1LsSuE__NWM_004.wav,strumenti_di_lavoro_lavorazione_metalli,saldatrice
noises/drill/50413_000.wav,drill,unknown
noises/crf_melfi/gun_screwdriver/gun_screwdriver_003_000.wav,crf_melfi,gun_screwdriver
noises/hammer/210048_000.wav,hammer,unknown
noises/colpi_ripetuti/pile-driver-pound-hard-slow-to-fast_zJ6wSuVu_NWM_006.wav,colpi_ripetuti,unknown
noises/crf_melfi/industrial_trolley/industrial_trolley_013_000.wav,crf_melfi,industrial_trolley
noises/crf_melfi/production_line/production_line_245_000.wav,crf_melfi,production_line
noises/catena_di_lavoro/rumore-di-sollevamento-verricello-industriale-pesante_002.wav,catena_di_lavoro,unknown
noises/crf_melfi/production_line/production_line_679_000.wav,crf_melfi,production_line
noises/crf_melfi/human_talk/human_talk_14_000.wav,crf_melfi,human_talk
noises/drill/318203_003.wav,drill,unknown
noises/crf_melfi/production_line/production_line_883_000.wav,crf_melfi,production_line
noises/catena_di_lavoro_robot/bmw_car_051.wav,catena_di_lavoro_robot,unknown
noises/drill/81117_003.wav,drill,unknown
noises/generatore/406290__kyles__generator-on-street-corner-gaza-2016_002.wav,generatore,unknown
noises/crf_melfi/production_line/production_line_980_000.wav,crf_melfi,production_line
noises/crf_melfi/elbow_screwdriver/elbow_screwdriver_025_000.wav,crf_melfi,elbow_screwdriver
noises/crf_melfi/production_line/production_line_419_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1236_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/raschiatura/EFX_INT_Vibrator_on_Metal_Surface_04_001.wav,strumenti_di_lavoro_lavorazione_metalli,raschiatura
noises/crf_melfi/production_line/production_line_757_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/compressore/air-compressor-on-run-off_G1HLX3Nu_NWM_010.wav,strumenti_di_lavoro_lavorazione_metalli,compressore
noises/crf_melfi/production_line/production_line_167_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_099_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_256_000.wav,crf_melfi,production_line
noises/drill/377525_005.wav,drill,unknown
noises/strumenti_di_lavoro_lavorazione_metalli/compressore/air-compressor-on-run-off_G1HLX3Nu_NWM_018.wav,strumenti_di_lavoro_lavorazione_metalli,compressore
noises/crf_melfi/production_line/production_line_1119_000.wav,crf_melfi,production_line
noises/drill/66623_001.wav,drill,unknown
noises/crf_melfi/production_line/production_line_1024_000.wav,crf_melfi,production_line
noises/crf_melfi/elbow_screwdriver/elbow_screwdriver_026_000.wav,crf_melfi,elbow_screwdriver
noises/crf_melfi/production_line/production_line_896_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/air-ratchet_cricchetto_ad_aria/air-ratchet-turn-on-run-turn-off_fkcvPjNO_NWM_016.wav,strumenti_di_lavoro_lavorazione_metalli,air-ratchet_cricchetto_ad_aria
noises/catena_di_lavoro_robot/ford_003.wav,catena_di_lavoro_robot,unknown
noises/catena_di_lavoro_robot/car_factory_kia_005.wav,catena_di_lavoro_robot,unknown
noises/colpi_ripetuti/pile-driver-pound-hard-slow-to-fast_zJ6wSuVu_NWM_003.wav,colpi_ripetuti,unknown
noises/crf_melfi/production_line/production_line_537_000.wav,crf_melfi,production_line
noises/crf_melfi/robot/felice_robot_055.wav,crf_melfi,robot
noises/crf_melfi/production_line/production_line_712_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_129_000.wav,crf_melfi,production_line
noises/catena_di_lavoro/industrial_machine_noise_006.wav,catena_di_lavoro,unknown
noises/catena_di_lavoro_robot/bmw_car_072.wav,catena_di_lavoro_robot,unknown
noises/catena_di_lavoro_robot/ford_017.wav,catena_di_lavoro_robot,unknown
noises/crf_melfi/production_line/production_line_382_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/grinder_mola/pialla_elettrica_005.wav,strumenti_di_lavoro_lavorazione_metalli,grinder_mola
noises/catena_di_lavoro/hi-lo-motor-on-run-off_G1fJV3N__NWM_002.wav,catena_di_lavoro,unknown
noises/crf_melfi/production_line/production_line_904_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_991_000.wav,crf_melfi,production_line
noises/generatore/201889__gutek__power-generator_002.wav,generatore,unknown
noises/catena_di_lavoro_robot/ford_015.wav,catena_di_lavoro_robot,unknown
noises/crf_melfi/production_line/production_line_1085_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1216_000.wav,crf_melfi,production_line
noises/drill/95562_001.wav,drill,unknown
noises/crf_melfi/production_line/production_line_734_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_499_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_108_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_754_000.wav,crf_melfi,production_line
noises/catena_di_lavoro_robot/bmw_car_001.wav,catena_di_lavoro_robot,unknown
noises/drill/96159_001.wav,drill,unknown
noises/crf_melfi/production_line/production_line_607_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_258_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_150_000.wav,crf_melfi,production_line
noises/drill/89099_002.wav,drill,unknown
noises/crf_melfi/move/move_4_000.wav,crf_melfi,move
noises/generatore/98122__miastodzwiekow__generator-300510_000.wav,generatore,unknown
noises/strumenti_di_lavoro_lavorazione_metalli/compressore/274901__fairhavencollection__air-compressor_001.wav,strumenti_di_lavoro_lavorazione_metalli,compressore
noises/crf_melfi/elbow_screwdriver/elbow_screwdriver_022_000.wav,crf_melfi,elbow_screwdriver
noises/crf_melfi/production_line/production_line_858_000.wav,crf_melfi,production_line
noises/catena_di_lavoro_robot/bmw_car_012.wav,catena_di_lavoro_robot,unknown
noises/crf_melfi/production_line/production_line_109_000.wav,crf_melfi,production_line
noises/drill/386250_000.wav,drill,unknown
noises/strumenti_di_lavoro_lavorazione_metalli/raschiatura/EFX_INT_Vibrator_on_Metal_Surface_04_000.wav,strumenti_di_lavoro_lavorazione_metalli,raschiatura
noises/fan/space-heater-run_fyqe_iEd_NWM_011.wav,fan,unknown
noises/crf_melfi/production_line/production_line_179_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_675_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1150_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_159_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/air-ratchet_cricchetto_ad_aria/air-ratchet-buzz-multiple_fyi9E_N__NWM_011.wav,strumenti_di_lavoro_lavorazione_metalli,air-ratchet_cricchetto_ad_aria
noises/strumenti_di_lavoro_lavorazione_metalli/compressore/478118__astounded__industrial-compressor_009.wav,strumenti_di_lavoro_lavorazione_metalli,compressore
noises/crf_melfi/production_line/production_line_709_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_802_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/grinder_mola/hand-grinder-start-run-grind-pause-stop_G1LzB_E__NWM_005.wav,strumenti_di_lavoro_lavorazione_metalli,grinder_mola
noises/crf_melfi/production_line/production_line_357_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1275_000.wav,crf_melfi,production_line
noises/crf_melfi/move_arm/move_arm_23_000.wav,crf_melfi,move_arm
noises/crf_melfi/production_line/production_line_568_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_1293_000.wav,crf_melfi,production_line
noises/colpi_ripetuti/metalurgico_008.wav,colpi_ripetuti,unknown
noises/colpi_ripetuti/metalurgico_021.wav,colpi_ripetuti,unknown
noises/crf_melfi/production_line/production_line_500_000.wav,crf_melfi,production_line
noises/strumenti_di_lavoro_lavorazione_metalli/raschiatura/scrape-metal-pole-scraping-metal-sheet_MyhGPoVd_NWM_01_000.wav,strumenti_di_lavoro_lavorazione_metalli,raschiatura
noises/crf_melfi/production_line/production_line_1105_000.wav,crf_melfi,production_line
noises/crf_melfi/production_line/production_line_785_000.wav,crf_melfi,production_line
noises/crf_melfi/robot/felice_robot_044.wav,crf_melfi,robot
noises/strumenti_di_lavoro_lavorazione_metalli/air-ratchet_cricchetto_ad_aria/air-ratchet-tighten-tires_Gyp7_sVu_NWM_002.wav,strumenti_di_lavoro_lavorazione_metalli,air-ratchet_cricchetto_ad_aria
